datetime,000001.SH,cash,commission,direction,signal,total,returns,equity_curve,drawdown,open,high,low,close,volume,,,
2011-05-11,4459.148,9290.302,100,-1,0,13749.45,0.005274429,2.74989,0.039068,2890.353,2897.141,2868.349,2883.42,107106378.144,,,
2011-05-12,4852.518,9290.302,100,-1,0,14142.82,0.0286098717,2.828564,0,2864.976,2876.448,2843.097,2844.083,114204493.322,,,
2011-05-13,4583.038,9290.302,100,-1,0,13873.34,-0.0190541915,2.774668,0.053896,2846.311,2871.992,2832.254,2871.031,103905983.1702,,,
2011-05-16,4802.678,9290.302,100,-1,0,14092.98,0.015831804,2.818596,0.009968,2864.377,2877.091,2846.307,2849.067,95786245.7028,,,
2011-05-17,4765.618,9290.302,100,-1,0,14055.92,-0.002629678,2.811184,0.01738,2846.447,2869.23,2821.203,2852.773,109798830.1324,,,
2011-05-18,4565.638,9290.302,100,-1,0,13855.94,-0.0142274572,2.771188,0.057376,2846.725,2877.427,2843.676,2872.771,90328330.0457,,,
2011-05-19,4697.608,9290.302,100,-1,0,13987.91,0.009524435,2.797582,0.030982,2879.387,2884.141,2856.829,2859.574,91205057.076,,,
2011-05-20,4708.758,9290.302,100,-1,0,13999.06,0.0007971169,2.799812,0.028752,2858.311,2866.763,2850.445,2858.459,84003220.7551,,,
2011-05-23,5547.658,9290.302,100,-1,0,14837.96,0.0599254521,2.967592,0,2853.286,2853.286,2771.117,2774.569,111438407.056,,,
2011-05-24,5622.788,9290.302,100,-1,0,14913.09,0.0050633645,2.982618,0,2766.059,2771.748,2744.777,2767.056,88842176.414,,,
2011-05-25,5875.938,9290.302,100,-1,0,15166.24,0.0169750199,3.033248,0,2764.56,2771.177,2737.33,2741.741,86236385.809,,,
2011-05-26,5928.078,9290.302,100,-1,0,15218.38,0.0034378989,3.043676,0,2755.394,2764.89,2734.536,2736.527,92594926.3146,,,
2011-05-27,6193.878,9290.302,100,-1,0,15484.18,0.0174657224,3.096836,0,2739.387,2746.842,2708.548,2709.947,91901555.9688,,,
2011-05-30,6229.738,9290.302,100,-1,0,15520.04,0.0023159121,3.104008,0,2704.485,2728.062,2689.206,2706.361,71116809.6808,,,
2011-05-31,5858.628,9290.302,100,-1,0,15148.93,-0.0239116652,3.029786,0.074222,2707.559,2744.934,2702.095,2743.472,77797110.768,,,
2011-06-01,5857.628,9290.302,100,-1,0,15147.93,-6.60112628415588E-05,3.029586,0.074422,2737.057,2744.559,2726.495,2743.572,77624943.889,,,
2011-06-02,6241.538,9290.302,100,-1,0,15531.84,0.0253440569,3.106368,0,2715.316,2727.995,2676.538,2705.181,94278924.971,,,
2011-06-03,6013.148,9290.302,100,-1,0,15303.45,-0.0147046325,3.06069,0.045678,2701.773,2732.427,2701.25,2728.02,78273698.792,,,
2011-06-07,5850.348,9290.302,100,-1,0,15140.65,-0.0106381241,3.02813,0.078238,2720.97,2745.77,2717.313,2744.3,79144376.103,,,
2011-06-08,5790.468,9290.302,100,-1,0,15080.77,-0.0039549161,3.016154,0.090214,2742.043,2754.122,2715.25,2750.288,87503873.943,,,
2011-06-09,6259.898,9290.302,100,-1,1,15550.2,0.0311277209,3.11004,0,2743.539,2747.332,2702.695,2703.345,95128112.398,,,
2011-06-10,2721.325,12841.855,110,1,0,15563.18,0.000834716,3.112636,0,2696.13,2707.742,2672.32,2705.143,83170621.045,,,
2011-06-13,2673.685,12841.855,110,1,-1,15515.54,-0.0030610711,3.103108,0.009528,2687.653,2703.423,2669.395,2700.379,73168505.455,,,
2011-06-14,2403.769,12810.161,120,-1,0,15213.93,-0.0194392203,3.042786,0.06985,2696.223,2735.553,2691.671,2730.04,95202692.908,,,
2011-06-15,2649.859,12810.161,120,-1,0,15460.02,0.0161753078,3.092004,0.020632,2717.677,2730.476,2705.072,2705.431,85433282.733,,,
2011-06-16,3061.339,12810.161,120,-1,0,15871.5,0.0266157482,3.1743,0,2685.632,2691.944,2663.12,2664.283,76584465.459,,,
2011-06-17,3275.989,12810.161,120,-1,0,16086.15,0.0135242416,3.21723,0,2661.414,2675.027,2641.392,2642.818,74389549.41,,,
2011-06-20,3491.639,12810.161,120,-1,0,16301.8,0.0134059424,3.26036,0,2635.834,2637.883,2610.99,2621.253,65210745.084,,,
2011-06-21,3239.339,12810.161,120,-1,0,16049.5,-0.0154768185,3.2099,0.05046,2628.022,2648.024,2618.807,2646.483,73287995.236,,,
2011-06-22,3210.959,12810.161,120,-1,0,16021.12,-0.0017682794,3.204224,0.056136,2648.534,2657.725,2633.474,2649.321,64614596.27,,,
2011-06-23,2821.679,12810.161,120,-1,0,15631.84,-0.0242979267,3.126368,0.133992,2640.66,2693.417,2630.336,2688.249,82454849.436,,,
2011-06-24,2242.059,12810.161,120,-1,0,15052.22,-0.0370794481,3.010444,0.249916,2678.052,2759.71,2674.303,2746.211,142646189.157,,,
2011-06-27,2121.869,12810.161,120,-1,0,14932.03,-0.0079848687,2.986406,0.273954,2746.787,2769.043,2743.496,2758.23,116169106.755,,,
2011-06-28,2112.149,12810.161,120,-1,0,14922.31,-0.0006509497,2.984462,0.275898,2759.713,2763.28,2736.398,2759.202,104045742.069,,,
2011-06-29,2419.339,12810.161,120,-1,0,15229.5,0.0205859549,3.0459,0.21446,2757.4,2759.231,2727.253,2728.483,99001117.8397,,,
2011-06-30,2083.409,12810.161,120,-1,0,14893.57,-0.0220578483,2.978714,0.281646,2729.992,2774.365,2729.992,2762.076,103037468.871,,,
2011-07-01,2110.549,12810.161,120,-1,0,14920.71,0.0018222629,2.984142,0.276218,2767.834,2778.668,2752.966,2759.362,105453231.5054,,,
2011-07-04,1575.989,12810.161,120,-1,0,14386.15,-0.0358267133,2.87723,0.38313,2770.94,2813.27,2770.94,2812.818,143818650.5882,,,
2011-07-05,1540.619,12810.161,120,-1,0,14350.78,-0.0024586147,2.870156,0.390204,2812.722,2818.141,2799.11,2816.355,128654526.186,,,
2011-07-06,1599.379,12810.161,120,-1,0,14409.54,0.004094551,2.881908,0.378452,2811.815,2811.815,2780.728,2810.479,122088884.7149,,,
2011-07-07,1761.499,12810.161,120,-1,0,14571.66,0.0112508796,2.914332,0.346028,2813.193,2825.123,2793.892,2794.267,140065119.725,,,
2011-07-08,1726.429,12810.161,120,-1,0,14536.59,-0.0024067265,2.907318,0.353042,2797.026,2807.38,2784.126,2797.774,102765056.015,,,
2011-07-11,1677.249,12810.161,120,-1,0,14487.41,-0.0033831868,2.897482,0.362878,2789.454,2807.322,2780.665,2802.692,101442076.053,,,
2011-07-12,2158.349,12810.161,120,-1,0,14968.51,0.0332081442,2.993702,0.266658,2783.722,2783.722,2752.186,2754.582,111535233.112,,,
2011-07-13,1749.409,12810.161,120,-1,1,14559.57,-0.0273200205,2.911914,0.348446,2756.032,2797.266,2756.032,2795.476,107695952.064,,,
2011-07-14,2945.156,11759.094,130,1,0,14704.25,0.0099371067,2.94085,0.31951,2798.212,2811.704,2788.983,2810.444,125648830.383,,,
2011-07-15,3042.406,11759.094,130,1,0,14801.5,0.0066137341,2.9603,0.30006,2803.585,2821.339,2794.159,2820.169,127720321.009,,,
2011-07-18,3007.596,11759.094,130,1,0,14766.69,-0.0023517887,2.953338,0.307022,2821.358,2826.959,2807.108,2816.688,129581321.226,,,
2011-07-19,2810.546,11759.094,130,1,0,14569.64,-0.0133442227,2.913928,0.346432,2804.923,2809.315,2790.685,2796.983,110120383.51,,,
2011-07-20,2782.766,11759.094,130,1,0,14541.86,-0.0019067046,2.908372,0.351988,2810.436,2817.285,2779.381,2794.205,99677739.096,,,
2011-07-21,2499.656,11759.094,130,1,0,14258.75,-0.0194686237,2.85175,0.40861,2795.896,2799.852,2763.418,2765.894,95769511.827,,,
2011-07-22,2548.616,11759.094,130,1,-1,14307.71,0.0034336811,2.861542,0.398818,2769.863,2782.169,2763.8,2770.79,82498349.719,,,
2011-07-25,3591.23,11531.92,140,-1,0,15123.15,0.0569930478,3.02463,0.23573,2759.628,2759.628,2680.747,2688.746,120856437.817,,,
2011-07-26,3448.43,11531.92,140,-1,0,14980.35,-0.0094424773,2.99607,0.26429,2685.754,2704.939,2677.119,2703.026,79482934.662,,,
2011-07-27,3243.77,11531.92,140,-1,0,14775.69,-0.0136618971,2.955138,0.305222,2690.144,2726.801,2680.433,2723.492,92082368.241,,,
2011-07-28,3390.92,11531.92,140,-1,0,14922.84,0.0099589258,2.984568,0.275792,2701.771,2712.09,2684.661,2708.777,90451815.581,,,
2011-07-29,3461.4,11531.92,140,-1,0,14993.32,0.0047229616,2.998664,0.261696,2706.497,2721.53,2681.272,2701.729,83784760.931,,,
2011-08-01,3440.86,11531.92,140,-1,0,14972.78,-0.0013699434,2.994556,0.265804,2697.575,2712.888,2688.529,2703.783,66073995.356,,,
2011-08-02,3686.1,11531.92,140,-1,0,15218.02,0.0163790559,3.043604,0.216756,2689.971,2689.971,2651.28,2679.259,77994116.095,,,
2011-08-03,3693.84,11531.92,140,-1,0,15225.76,0.0005086076,3.045152,0.215208,2659.118,2688.065,2654.364,2678.485,73381007.588,,,
2011-08-04,3638.3,11531.92,140,-1,0,15170.22,-0.0036477654,3.034044,0.226316,2683.192,2698.815,2675.534,2684.039,69338641.969,,,
2011-08-05,4214.46,11531.92,140,-1,0,15746.38,0.0379796733,3.149276,0.111084,2620.277,2644.581,2605.137,2626.423,87777759.968,,,
2011-08-08,5210.53,11531.92,140,-1,0,16742.45,0.0632570788,3.34849,0,2599.289,2614.19,2497.918,2526.816,117550544.112,,,
2011-08-09,5217.99,11531.92,140,-1,0,16749.91,0.000445574,3.349982,0,2468.032,2537.409,2437.681,2526.07,107745074.507,,,
2011-08-10,4986.93,11531.92,140,-1,0,16518.85,-0.013794701,3.30377,0.046212,2562.393,2579.156,2544.952,2549.176,104038322.989,,,
2011-08-11,4663.61,11531.92,140,-1,0,16195.53,-0.0195727911,3.239106,0.110876,2508.857,2582.155,2505.012,2581.508,100089141.534,,,
2011-08-12,4546.96,11531.92,140,-1,0,16078.88,-0.0072026047,3.215776,0.134206,2593.395,2605.447,2585.846,2593.173,100034768.305,,,
2011-08-15,4210.99,11531.92,140,-1,0,15742.91,-0.0208951121,3.148582,0.2014,2598.138,2627.104,2584.407,2626.77,90997350.623,,,
2011-08-16,4397.03,11531.92,140,-1,0,15928.95,0.0118173832,3.18579,0.164192,2627.854,2636.36,2601.501,2608.166,90247920.858,,,
2011-08-17,4466.08,11531.92,140,-1,0,15998,0.0043348746,3.1996,0.150382,2603.961,2617.165,2596.039,2601.261,72200596.507,,,
2011-08-18,4883.97,11531.92,140,-1,0,16415.89,0.0261213902,3.283178,0.066804,2601.99,2603.485,2556.859,2559.472,76087950.237,,,
2011-08-19,5135.11,11531.92,140,-1,0,16667.03,0.0152985918,3.333406,0.016576,2519.645,2538.272,2513.754,2534.358,73771901.698,,,
2011-08-22,5320.06,11531.92,140,-1,1,16851.98,0.0110967581,3.370396,0,2534.57,2553.415,2507.782,2515.863,65524542.977,,,
2011-08-23,2897.423,14331.117,150,1,0,17228.54,0.0223451488,3.445708,0,2524.877,2554.178,2514.949,2554.019,63210700.214,,,
2011-08-24,2768.143,14331.117,150,1,0,17099.26,-0.007503828,3.419852,0.025856,2562.411,2569.278,2536.256,2541.091,70690689.369,,,
2011-08-25,3509.843,14331.117,150,1,0,17840.96,0.0433761461,3.568192,0,2546.402,2616.304,2545.054,2615.261,104570297.571,,,
2011-08-26,3479.113,14331.117,150,1,0,17810.23,-0.0017224409,3.562046,0.006146,2602.208,2616.636,2593.238,2612.188,81503341.252,,,
2011-08-29,3121.363,14331.117,150,1,0,17452.48,-0.0200867704,3.490496,0.077696,2595.466,2595.466,2570.844,2576.413,78406747.865,,,
2011-08-30,3023.183,14331.117,150,1,0,17354.3,-0.0056255615,3.47086,0.097332,2592.597,2615.135,2563.689,2566.595,79541815.163,,,
2011-08-31,3030.633,14331.117,150,1,0,17361.75,0.0004292884,3.47235,0.095842,2566.529,2574.415,2545.096,2567.34,62236266.864,,,
2011-09-01,2917.653,14331.117,150,1,0,17248.77,-0.0065074085,3.449754,0.118438,2569.799,2584.804,2547.855,2556.042,59881555.987,,,
2011-09-02,2640.033,14331.117,150,1,-1,16971.15,-0.0160950607,3.39423,0.173962,2551.556,2557.31,2517.618,2528.28,55969022.194,,,
2011-09-05,3023.69,14437.87,160,-1,0,17461.56,0.0288966864,3.492312,0.07588,2510.1,2510.1,2478.195,2478.739,56402274.346,,,
2011-09-06,3105.84,14437.87,160,-1,0,17543.71,0.0047046197,3.508742,0.05945,2465.565,2482.242,2459.543,2470.524,50140331.683,,,
2011-09-07,2650.18,14437.87,160,-1,0,17088.05,-0.0259728415,3.41761,0.150582,2480.941,2516.754,2475.218,2516.09,61951469.219,,,
2011-09-08,2821.65,14437.87,160,-1,0,17259.52,0.0100344978,3.451904,0.116288,2523.962,2524.377,2498.113,2498.943,60046842.303,,,
2011-09-09,2833.55,14437.87,160,-1,0,17271.42,0.0006894746,3.454284,0.113908,2506.969,2528.422,2487.145,2497.753,53535159.299,,,
2011-09-13,3098.03,14437.87,160,-1,0,17535.9,0.015313159,3.50718,0.061012,2467.73,2477.083,2453.796,2471.305,51851701.382,,,
2011-09-14,2962.81,14437.87,160,-1,0,17400.68,-0.0077110385,3.480136,0.088056,2478.586,2485.934,2439.372,2484.827,54761652.533,,,
2011-09-15,3020.53,14437.87,160,-1,0,17458.4,0.0033171117,3.49168,0.076512,2482.859,2496.572,2477.651,2479.055,55860904.582,,,
2011-09-16,2987.65,14437.87,160,-1,0,17425.52,-0.0018833341,3.485104,0.083088,2490.177,2499.481,2475.758,2482.343,49584868.842,,,
2011-09-19,3433.13,14437.87,160,-1,0,17871,0.0255648038,3.5742,0,2469.6,2469.6,2437.165,2437.795,48599667.204,,,
2011-09-20,3333.53,14437.87,160,-1,0,17771.4,-0.0055732751,3.55428,0.01992,2433.721,2460.034,2426.703,2447.755,47956372.39,,,
2011-09-21,2681.45,14437.87,160,-1,0,17119.32,-0.0366926635,3.423864,0.150336,2450.116,2517.673,2438.852,2512.963,88188034.883,,,
2011-09-22,3380.51,14437.87,160,-1,0,17818.38,0.0408345659,3.563676,0.010524,2491.212,2499.976,2442.462,2443.057,74891290.554,,,
2011-09-23,3479.49,14437.87,160,-1,0,17917.36,0.0055549382,3.583472,0,2411.833,2440.751,2400.141,2433.159,67947197.759,,,
2011-09-26,3879.25,14437.87,160,-1,0,18317.12,0.0223113227,3.663424,0,2416.226,2441.729,2384.64,2393.183,58915927.605,,,
2011-09-27,3660.54,14437.87,160,-1,0,18098.41,-0.0119401958,3.619682,0.043742,2410.991,2423.913,2395.164,2415.054,55315102.091,,,
2011-09-28,3890.46,14437.87,160,-1,0,18328.33,0.0127038784,3.665666,0,2427.289,2430.27,2383.396,2392.062,55720881.056,,,
2011-09-29,4157.65,14437.87,160,-1,0,18595.52,0.0145779785,3.719104,0,2378.423,2387.538,2358.572,2365.343,57021447.534,,,
2011-09-30,4218.88,14437.87,160,-1,0,18656.75,0.0032927286,3.73135,0,2368.398,2377.541,2348.217,2359.22,46104608.498,,,
2011-10-10,4363.21,14437.87,160,-1,0,18801.08,0.0077360741,3.760216,0,2363.078,2368.149,2338.685,2344.787,39926413.16,,,
2011-10-11,4325.92,14437.87,160,-1,0,18763.79,-0.0019833967,3.752758,0.007458,2401.738,2412.376,2323.412,2348.516,62773516.01,,,
2011-10-12,3611.08,14437.87,160,-1,0,18048.95,-0.0380967811,3.60979,0.150426,2335.488,2421.693,2318.628,2420,84438390.265,,,
2011-10-13,3423.18,14437.87,160,-1,0,17861.05,-0.0104105779,3.57221,0.188006,2412.832,2439.64,2406.282,2438.79,82192311.755,,,
2011-10-14,3497.33,14437.87,160,-1,0,17935.2,0.0041514917,3.58704,0.173176,2429.885,2437.594,2409.288,2431.375,58276063.53,,,
2011-10-17,3407.06,14437.87,160,-1,0,17844.93,-0.0050331192,3.568986,0.19123,2434.486,2452.99,2424.726,2440.402,57704518.652,,,
2011-10-18,3976.23,14437.87,160,-1,0,18414.1,0.0318953339,3.68282,0.077396,2423.282,2425.646,2378.667,2383.485,69338909.189,,,
2011-10-19,4035.96,14437.87,160,-1,0,18473.83,0.00324371,3.694766,0.06545,2387.831,2401.688,2374.417,2377.512,53173514.652,,,
2011-10-20,4497.42,14437.87,160,-1,0,18935.29,0.0249791191,3.787058,0,2365.909,2368.64,2315.9,2331.366,57867763.724,,,
2011-10-21,4638.33,14437.87,160,-1,1,19076.2,0.0074416605,3.81524,0,2330.512,2340.315,2313.782,2317.275,43725376.635,,,
2011-10-24,2847.855,16753.925,170,1,0,19601.78,0.0275516088,3.920356,0,2322.02,2371.092,2307.146,2370.333,62971553.897,,,
2011-10-25,3241.245,16753.925,170,1,0,19995.17,0.0200690958,3.999034,0,2366.398,2414.049,2357.387,2409.672,83635006.493,,,
2011-10-26,3419.325,16753.925,170,1,0,20173.25,0.0089061508,4.03465,0,2398.19,2448.98,2394.73,2427.48,98578021.068,,,
2011-10-27,3500.665,16753.925,170,1,0,20254.59,0.0040320722,4.050918,0,2432.473,2449.701,2426.315,2435.614,75098560.018,,,
2011-10-28,3878.625,16753.925,170,1,0,20632.55,0.0186604617,4.12651,0,2462.085,2483.759,2456.177,2473.41,104186688.309,,,
2011-10-31,3827.025,16753.925,170,1,0,20580.95,-0.0025009027,4.11619,0.01032,2470.254,2478.307,2455.205,2468.25,81783447.175,,,
2011-11-01,3844.715,16753.925,170,1,0,20598.64,0.0008595327,4.119728,0.006782,2450.331,2491.355,2445.527,2470.019,85052779.138,,,
2011-11-02,4185.605,16753.925,170,1,0,20939.53,0.0165491508,4.187906,0,2437.87,2505.121,2433.715,2504.108,102082766.289,,,
2011-11-03,4225.425,16753.925,170,1,0,20979.35,0.0019016664,4.19587,0,2510.842,2535.24,2507.297,2508.09,136305609.736,,,
2011-11-04,4427.465,16753.925,170,1,0,21181.39,0.0096304223,4.236278,0,2525.244,2536.779,2512.904,2528.294,99981183.331,,,
2011-11-07,4242.515,16753.925,170,1,0,20996.44,-0.0087317216,4.199288,0.03699,2518.898,2536.18,2507.615,2509.799,78893506.771,,,
2011-11-08,4182.885,16753.925,170,1,0,20936.81,-0.0028400053,4.187362,0.048916,2514.259,2524.82,2500.02,2503.836,76914038.706,,,
2011-11-09,4393.715,16753.925,170,1,0,21147.64,0.0100698244,4.229528,0.00675,2512.587,2527.703,2489.025,2524.919,78141603.24,,,
2011-11-10,3939.885,16753.925,170,1,0,20693.81,-0.0214600778,4.138762,0.097516,2498.594,2507.452,2478.139,2479.536,85463858.302,,,
2011-11-11,3955.365,16753.925,170,1,0,20709.29,0.0007480498,4.141858,0.09442,2483.957,2496.527,2472.761,2481.084,65005133.543,,,
2011-11-14,4431.665,16753.925,170,1,-1,21185.59,0.0229993399,4.237118,0,2498.672,2529.632,2496.335,2528.714,82523780.186,,,
2011-11-15,2518.244,18651.876,180,-1,0,21170.12,-0.0007302133,4.234024,0.003094,2525.948,2534.059,2518.703,2529.761,80497345.503,,,
2011-11-16,3146.264,18651.876,180,-1,0,21798.14,0.0296653963,4.359628,0,2529.073,2529.458,2456.856,2466.959,92396963.052,,,
2011-11-17,3185.394,18651.876,180,-1,0,21837.27,0.0017951073,4.367454,0,2467.704,2482.528,2459.165,2463.046,65902701.975,,,
2011-11-18,3650.234,18651.876,180,-1,0,22302.11,0.0212865436,4.460422,0,2448.387,2448.51,2411.042,2416.562,70566565.864,,,
2011-11-21,3664.554,18651.876,180,-1,0,22316.43,0.0006420917,4.463286,0,2416.732,2419.244,2396.087,2415.13,49511107.897,,,
2011-11-22,3689.604,18651.876,180,-1,0,22341.48,0.0011224914,4.468296,0,2400.984,2414.85,2387.826,2412.625,50689583.452,,,
2011-11-23,3865.204,18651.876,180,-1,0,22517.08,0.0078598195,4.503416,0,2415.197,2418.56,2390.654,2395.065,50043359.84,,,
2011-11-24,3840.314,18651.876,180,-1,0,22492.19,-0.0011053831,4.498438,0.004978,2379.146,2409.719,2370.695,2397.554,51411098.473,,,
2011-11-25,4013.614,18651.876,180,-1,0,22665.49,0.0077048967,4.533098,0,2393.327,2403.942,2372.622,2380.224,46246206.878,,,
2011-11-28,3985.514,18651.876,180,-1,0,22637.39,-0.0012397702,4.527478,0.00562,2383.893,2396.827,2372.156,2383.034,46414831.572,,,
2011-11-29,3691.924,18651.876,180,-1,0,22343.8,-0.0129692513,4.46876,0.064338,2398.994,2413.326,2388.202,2412.393,57068884.953,,,
2011-11-30,4481.714,18651.876,180,-1,0,23133.59,0.0353471657,4.626718,0,2406.329,2407.326,2319.44,2333.414,72215263.538,,,
2011-12-01,3947.254,18651.876,180,-1,0,22599.13,-0.0231032019,4.519826,0.106892,2392.485,2423.559,2376.916,2386.86,95200516.876,,,
2011-12-02,4209.214,18651.876,180,-1,0,22861.09,0.0115915967,4.572218,0.0545,2374.899,2378.299,2344.846,2360.664,57320156.584,,,
2011-12-05,4483.564,18651.876,180,-1,0,23135.44,0.0120007401,4.627088,0,2363.111,2363.127,2327.61,2333.229,48641215.75,,,
2011-12-06,4556.804,18651.876,180,-1,0,23208.68,0.0031657059,4.641736,0,2326.66,2331.892,2310.155,2325.905,42625594.847,,,
2011-12-07,4488.554,18651.876,180,-1,0,23140.43,-0.0029407101,4.628086,0.01365,2325.562,2339.847,2317.814,2332.73,39767464.564,,,
2011-12-08,4517.654,18651.876,180,-1,0,23169.53,0.0012575393,4.633906,0.00783,2329.911,2346.654,2302.642,2329.82,49219492.855,,,
2011-12-09,4663.154,18651.876,180,-1,0,23315.03,0.0062797994,4.663006,0,2315.513,2331.259,2309.457,2315.27,38885194.063,,,
2011-12-12,4900.404,18651.876,180,-1,0,23552.28,0.0101758394,4.710456,0,2312.151,2315.811,2290.264,2291.545,36516062.508,,,
2011-12-13,5329.954,18651.876,180,-1,0,23981.83,0.0182381493,4.796366,0,2283.223,2285.814,2245.868,2248.59,51593326.502,,,
2011-12-14,5530.604,18651.876,180,-1,0,24182.48,0.008366751,4.836496,0,2241.387,2256.744,2224.725,2228.525,38621178.573,,,
2011-12-15,6006.904,18651.876,180,-1,0,24658.78,0.0196960775,4.931756,0,2215.792,2216.909,2179.467,2180.895,47305130.387,,,
2011-12-16,5567.454,18651.876,180,-1,0,24219.33,-0.0178212385,4.843866,0.08789,2179.509,2225.538,2170.748,2224.84,50568967.344,,,
2011-12-19,5633.504,18651.876,180,-1,0,24285.38,0.0027271605,4.857076,0.07468,2208.071,2221.448,2164.887,2218.235,49717681.273,,,
2011-12-20,5656.554,18651.876,180,-1,0,24308.43,0.0009491307,4.861686,0.07007,2209.699,2239.859,2206.519,2215.93,46564369.385,,,
2011-12-21,5904.374,18651.876,180,-1,0,24556.25,0.0101948172,4.91125,0.020506,2230.18,2237.466,2188.71,2191.148,46125532.122,,,
2011-12-22,5952.884,18651.876,180,-1,0,24604.76,0.0019754645,4.920952,0.010804,2178.572,2201.587,2149.423,2186.297,48023419.137,,,
2011-12-23,5768.014,18651.876,180,-1,0,24419.89,-0.0075135868,4.883978,0.047778,2183.911,2219.786,2178.141,2204.784,43478781.866,,,
2011-12-26,5914.754,18651.876,180,-1,0,24566.63,0.0060090361,4.913326,0.01843,2193.659,2213.453,2186.07,2190.11,36403330.902,,,
2011-12-27,6153.804,18651.876,180,-1,0,24805.68,0.0097306794,4.961136,0,2186.709,2196.973,2162.723,2166.205,37400003.602,,,
2011-12-28,6115.724,18651.876,180,-1,0,24767.6,-0.0015351323,4.95352,0.007616,2157.65,2170.672,2134.017,2170.013,40007345.153,,,
2011-12-29,6080.244,18651.876,180,-1,0,24732.12,-0.0014325167,4.946424,0.014712,2161.184,2181.955,2157.115,2173.561,35989659.76,,,
2011-12-30,5821.684,18651.876,180,-1,0,24473.56,-0.0104544212,4.894712,0.066424,2177.517,2200.988,2177.517,2199.417,42698835.641,,,
2012-01-04,6121.954,18651.876,180,-1,0,24773.83,0.012269159,4.954766,0.00637,2211.995,2217.52,2168.644,2169.39,40632918.502,,,
2012-01-05,6331.334,18651.876,180,-1,0,24983.21,0.0084516605,4.996642,0,2160.898,2183.404,2145.556,2148.452,46603965.319,,,
2012-01-06,6181.904,18651.876,180,-1,0,24833.78,-0.005981217,4.966756,0.029886,2148.147,2164.322,2132.626,2163.395,39465868.149,,,
2012-01-09,5556.954,18651.876,180,-1,0,24208.83,-0.0251653192,4.841766,0.154876,2164.741,2226.218,2148.453,2225.89,62132963.469,,,
2012-01-10,4958.414,18651.876,180,-1,0,23610.29,-0.0247240366,4.722058,0.274584,2221.832,2288.628,2218.275,2285.744,91045903.375,,,
2012-01-11,5055.394,18651.876,180,-1,0,23707.27,0.0041075311,4.741454,0.255188,2282.913,2290.644,2265.185,2276.046,74264707.833,,,
2012-01-12,5065.754,18651.876,180,-1,0,23717.63,0.0004369968,4.743526,0.253116,2268.739,2295.224,2265.256,2275.01,63945881.028,,,
2012-01-13,5370.054,18651.876,180,-1,0,24021.93,0.0128301184,4.804386,0.192256,2277.08,2281.532,2225.736,2244.58,64030025.661,,,
2012-01-16,5753.924,18651.876,180,-1,0,24405.8,0.0159799816,4.88116,0.115482,2230.433,2241.259,2206.045,2206.193,42884791.206,,,
